ID,Titre,Année,Genres,Note,Votes,Titre Français,Nom du/des Réalisateur(s)
tt7282370,Who,2018,"Mystery,Sci-Fi",5.2,3072,,['Ajay Devaloka']
tt7282468,Burning,2018,"Drama,Mystery,Thriller",7.4,79341,Burning,['Lee Chang-dong']
tt7283064,Sye Raa Narasimha Reddy,2019,"Action,Adventure,Drama",7.2,8836,Sye Raa Narasimha Reddy,['Surender Reddy']
tt7284202,Trespassers,2018,"Action,Crime,Horror",4.9,2837,Hell Is Where the Home Is,['Orson Oblowitz']
tt7284204,Summer '03,2018,"Comedy,Drama,Romance",5.5,4050,Summer Love,['Becca Gleason']
tt7284952,The Carter Effect,2017,"Documentary,Sport",7.1,2526,,['Sean Menard']
tt7286456,Joker,2019,"Crime,Drama,Thriller",8.4,1562755,Joker,['Todd Phillips']
tt7286562,Jaya Janaki Nayaka,2017,"Action,Romance",5.1,1266,,['Boyapati Srinu']
tt7286836,Aquaslash,2019,"Comedy,Horror",3.7,3362,Aquaslash,['Renaud Gauthier']
tt7286916,The Dawn Wall,2017,"Biography,Documentary,Sport",8.1,21538,The Dawn Wall,"['Josh Lowell', 'Peter Mortimer']"
tt7286966,Money Plane,2020,"Action,Comedy,Crime",3.2,5807,Money Plane,['Andrew Lawrence']
tt7288408,Radioflash,2019,"Drama,Sci-Fi,Thriller",4.8,5586,,['Ben McPherson']
tt7291268,Gaga: Five Foot Two,2017,"Documentary,Music",7.0,13869,,['Chris Moukarbel']
tt7293380,Liquid Truth,2017,Drama,6.9,1081,À tes yeux,['Carolina Jabor']
tt7293920,The Fare,2018,"Fantasy,Mystery,Romance",6.3,3672,,['D.C. Hamilton']
tt7294150,The Eight Hundred,2020,"Action,Drama,History",6.7,7583,Ba Bai,['Guan Hu']
tt7294150,The Eight Hundred,2020,"Action,Drama,History",6.7,7583,La brigade des 800,['Guan Hu']
tt7294400,Mirreyes contra Godínez,2019,Comedy,5.3,1502,,['Chava Cartas']
tt7294534,Arjun Reddy,2017,"Action,Drama,Romance",7.9,28313,,['Sandeep Reddy Vanga']
tt7295450,Between Worlds,2018,"Fantasy,Mystery,Thriller",3.9,8109,Possession,['Maria Pulera']
tt7295450,Between Worlds,2018,"Fantasy,Mystery,Thriller",3.9,8109,Between Worlds,['Maria Pulera']
tt7296782,Minuscule 2: Mandibles from Far Away,2018,"Adventure,Animation,Comedy",6.8,1847,Minuscule 2,"['Hélène Giraud', 'Thomas Szabo']"
tt7296782,Minuscule 2: Mandibles from Far Away,2018,"Adventure,Animation,Comedy",6.8,1847,Minuscule 2 - Les mandibules du bout du monde,"['Hélène Giraud', 'Thomas Szabo']"
tt7296782,Minuscule 2: Mandibles from Far Away,2018,"Adventure,Animation,Comedy",6.8,1847,Minuscule 2: Les Mandibules du Bout du Monde,"['Hélène Giraud', 'Thomas Szabo']"
tt7296862,SPF-18,2017,"Drama,Romance,Sport",3.3,5538,,['Alex Israel']
tt7297954,Alanis,2017,Drama,6.2,1394,,['Anahí Berneri']
tt7297966,Village Rockstars,2017,Drama,7.2,1051,,['Rima Das']
tt7298400,Ash Is Purest White,2018,"Crime,Drama,Romance",7.0,10921,Les Éternels,['Jia Zhang-ke']
tt7299298,Svaha: The Sixth Finger,2019,"Crime,Horror,Mystery",6.3,5265,,['Jang Jae-hyun']
tt7301070,Na Maloom Afraad 2,2017,"Comedy,Crime,Thriller",6.6,1383,,['Nabeel Qureshi']
tt7302054,Supervized,2019,Comedy,5.1,1097,,['Steve Barron']
tt7304802,The Legacy of the Bones,2019,"Crime,Thriller",6.4,10548,De chair et d'os,['Fernando González Molina']
tt7304802,The Legacy of the Bones,2019,"Crime,Thriller",6.4,10548,L'héritage des os,['Fernando González Molina']
tt7304824,Offering to the Storm,2020,"Crime,Thriller",6.2,7836,Une offrande à la tempête,['Fernando González Molina']
tt7305198,The Departure,2020,Drama,3.9,1209,,['Merland Hoxha']
tt7308086,Desire,2017,"Comedy,Drama,Romance",4.0,1812,Desearás al hombre de tu hermana,['Diego Kaplan']
tt7310440,A Serial Killer's Guide to Life,2019,"Adventure,Comedy,Crime",5.0,1426,,['Staten Cousins Roe']
tt7310916,John Leguizamo's Road to Broadway,2018,"Comedy,Documentary",7.5,1436,,['Ben DeJesus']
tt7311036,Clementine,2019,Drama,5.1,1092,,['Lara Gallagher']
tt7311164,CBI 5: The Brain,2022,"Crime,Mystery,Thriller",5.6,3833,,['K. Madhu']
tt7311330,The Last Exorcist,2020,"Horror,Thriller",2.7,1122,The Last Exorcist,['Robin Bain']
tt7312940,Singularity,2017,"Action,Adventure,Drama",3.6,11767,Cyber Choc,['Robert Kouba']
tt7312940,Singularity,2017,"Action,Adventure,Drama",3.6,11767,"Kronos, le soulèvement des machines",['Robert Kouba']
tt7312940,Singularity,2017,"Action,Adventure,Drama",3.6,11767,"Kronos, le soulèvement des robots",['Robert Kouba']
tt7313348,Them That Follow,2019,"Drama,Horror,Mystery",5.4,4031,Le souffle du serpent,"['Britt Poulton', 'Dan Madison Savage']"
tt7313348,Them That Follow,2019,"Drama,Horror,Mystery",5.4,4031,Them That Follow,"['Britt Poulton', 'Dan Madison Savage']"
tt7314118,Bros. on the Rocks,2018,Comedy,4.9,3933,,['Don Tjernagel']
tt7315484,The Silence,2019,"Drama,Horror,Sci-Fi",5.4,52351,The Silence,['John R. Leonetti']
tt7315526,Devil's Tree: Rooted Evil,2018,"Horror,Thriller",4.0,1558,,"['Chris Alonso', 'Joshua Louis']"
tt7315570,Santa Girl,2019,"Comedy,Family,Romance",5.0,1427,,['Blayne Weaver']
tt7316576,30 Miles from Nowhere,2018,"Comedy,Horror,Mystery",4.2,1952,30 Miles from Nowhere,['Caitlin Koller']
tt7317310,Juice,2018,"Biography,Drama,Music",6.3,1233,,['Teppo Airaksinen']
tt7317482,Pailwaan,2019,"Action,Drama,Sport",6.2,2447,Pailwaan,['S Krishna']
tt7318202,Butterflies,2018,"Comedy,Drama",7.3,18747,Papillons,['Tolga Karaçelik']
tt7319312,Stitches,2019,"Drama,Thriller",7.0,1270,,['Miroslav Terzic']
tt7319486,Wolf Hound,2022,"Action,Adventure,War",3.7,1262,Opération Wolf Hound,['Michael B. Chait']
tt7319486,Wolf Hound,2022,"Action,Adventure,War",3.7,1262,Wolf Hound,['Michael B. Chait']
tt7319496,Out Stealing Horses,2019,"Drama,Mystery",6.5,3395,L'été où mon père disparut,['Hans Petter Moland']
tt7319822,Saving Zoë,2019,"Crime,Drama,Mystery",5.4,2358,Sauver Zoé,['Jeffrey G. Hunt']
tt7320482,The Soul Collector,2019,Horror,5.2,4443,8,['Harold Holscher']
tt7320560,Cuba and the Cameraman,2017,Documentary,8.2,5643,,['Jon Alpert']
tt7321356,Some Time Later,2018,"Comedy,Sci-Fi",5.7,1496,Some Time Later,['José Luis Cuerda']
tt7321356,Some Time Later,2018,"Comedy,Sci-Fi",5.7,1496,Tiempo después,['José Luis Cuerda']
tt7322224,Triangle of Sadness,2022,"Comedy,Drama",7.3,191541,Sans filtre,['Ruben Östlund']
tt7322816,Vunnadhi Okate Zindagi,2017,Drama,6.4,1440,,['Thirumala Kishore']
tt7322850,Raja the Great,2017,"Action,Comedy",6.3,2367,,['Anil Ravipudi']
tt7323600,Hagazussa,2017,"Drama,Horror",5.8,7420,Incantations,['Lukas Feigelfeld']
tt7326320,More Beautiful for Having Been Broken,2019,Drama,5.9,1449,More Beautiful for Having Been Broken,['Nicole Conn']
tt7328154,Holiday,2018,"Crime,Drama",5.7,4742,,['Isabella Eklöf']
tt7329602,Tamizh Padam 2.0,2018,Comedy,6.5,1773,Tamizh Padam 2.0,['C.S. Amudhan']
tt7329642,The Banishing,2020,"Horror,Mystery,Thriller",4.5,2904,Banishing : La Demeure du mal,['Christopher Smith']
tt7329656,47 Meters Down: Uncaged,2019,"Adventure,Drama,Horror",5.0,31768,47 Meters Down: Uncaged,['Johannes Roberts']
tt7329810,The Bill Murray Stories: Life Lessons Learned from a Mythical Man,2018,Documentary,7.1,2293,The Bill Murray Stories: Life Lessons Learned from a Mythical Man,['Tommy Avallone']
tt7329858,Pari,2018,"Fantasy,Horror,Mystery",6.6,7381,,['Prosit Roy']
tt7330392,Vicious,2019,"Drama,Horror,Mystery",4.9,1017,Vals,['Dennis Bots']
tt7334342,Dirty God,2019,Drama,6.5,1904,Dirty God,['Sacha Polak']
tt7334528,Uncle Drew,2018,"Comedy,Drama,Sport",5.8,16037,Oncle Drew,['Charles Stone III']
tt7335104,Goldie,2019,Drama,5.7,1217,,['Sam de Jong']
tt7335186,Savyasachi,2018,"Action,Thriller",5.3,1722,,['Chandoo Mondeti']
tt7335600,Enter the Fat Dragon,2020,"Action,Comedy",5.7,2273,Enter the Fat Dragon,"['Kenji Tanigaki', 'Aman Chang']"
tt7335796,Behind You,2020,Horror,4.2,2534,,"['Andrew Mecham', 'Matthew Whedon']"
tt7336182,Outback,2019,"Drama,Horror,Thriller",5.0,2384,Outback,['Mike Green']
tt7336242,Anugraheethan Antony,2021,"Drama,Romance",6.2,1858,,['Prince Joy']
tt7336446,Direnis Karatay,2018,"Action,Drama,History",6.4,1586,,['Selahattin Sancakli']
tt7336470,Buñuel in the Labyrinth of the Turtles,2018,"Animation,Biography,Drama",7.1,2497,Buñuel après l'âge d'or,['Salvador Simó']
tt7336470,Buñuel in the Labyrinth of the Turtles,2018,"Animation,Biography,Drama",7.1,2497,Buñuel après l'Âge d'or,['Salvador Simó']
tt7336572,Big Brother,2018,"Action,Comedy,Drama",6.3,3692,,['Ka-Wai Kam']
tt7339248,The Art of Self-Defense,2019,"Action,Comedy,Crime",6.6,41642,L'art de l'autodéfense,['Riley Stearns']
tt7339792,Unbroken: Path to Redemption,2018,"Biography,Drama,History",5.8,3568,Invincible: Le chemin de la rédemption,['Harold Cronk']
tt7339826,Maquia: When the Promised Flower Blooms,2018,"Adventure,Animation,Drama",7.4,9026,Maquia,"['Masakazu Hashimoto', 'Jong Heo', 'Tadashi Hiramatsu', 'Tatsuyuki Nagai', 'Mari Okada', 'Toshiya Shinohara']"
tt7339826,Maquia: When the Promised Flower Blooms,2018,"Adventure,Animation,Drama",7.4,9026,"Maquia, When the Promised Flower Blooms","['Masakazu Hashimoto', 'Jong Heo', 'Tadashi Hiramatsu', 'Tatsuyuki Nagai', 'Mari Okada', 'Toshiya Shinohara']"
tt7339862,The Friendship Game,2022,"Horror,Sci-Fi",3.2,1520,The Friendship Game,['Scooter Corkle']
tt7340766,Timestalker,2024,"Comedy,Drama,Fantasy",6.0,2059,,['Alice Lowe']
tt7342204,I Can Speak,2017,"Comedy,Drama",7.5,2383,I can speak,['Kim Hyun-seok']
tt7342838,Leto,2018,"Biography,Drama,History",7.3,8105,L'été,['Kirill Serebrennikov']
tt7342838,Leto,2018,"Biography,Drama,History",7.3,8105,Leto,['Kirill Serebrennikov']
tt7343574,Break,2018,Drama,5.8,1284,Break,['Marc Fouchard']
tt7343732,7 uczuc,2018,"Comedy,Drama",6.4,1645,,['Marek Koterski']
tt7343740,Days of the Bagnold Summer,2019,"Comedy,Drama,Music",6.5,2654,,['Simon Bird']
tt7345930,Abhrahaminte Santhathikal,2018,"Action,Crime,Thriller",6.7,5735,,['Shaji Padoor']
tt7347846,The Lodge,2019,"Drama,Horror,Mystery",6.0,59981,The Lodge,"['Severin Fiala', 'Veronika Franz']"
tt7349662,BlacKkKlansman,2018,"Biography,Comedy,Crime",7.5,297235,BlacKkKlansman : J'ai infiltré le Ku Klux Klan,['Spike Lee']
tt7349896,Inherit the Viper,2019,"Action,Crime,Mystery",5.2,1895,Inherit the Viper,['Anthony Jerjen']
tt7349910,Nightmare Cinema,2018,"Comedy,Drama,Horror",5.5,5274,Nightmare Cinema,"['Alejandro Brugués', 'Joe Dante', 'Mick Garris', 'Ryûhei Kitamura', 'David Slade']"
tt7349950,It Chapter Two,2019,"Drama,Fantasy,Horror",6.5,315332,Ça : Chapitre 2,['Andy Muschietti']
tt7350614,Head Count,2018,"Horror,Mystery,Thriller",5.4,4941,Head Count,['Elle Callahan']
tt7352942,The Humorist,2019,Drama,6.5,1133,,['Michael Idov']
tt7354440,Tin & Tina,2023,"Horror,Mystery,Thriller",4.7,7939,Tin & Tina,['Rubin Stein']
tt7355718,Aadu - Oru Bheegara Jeevi Aanu 2,2017,Comedy,7.1,2389,,['Midhun Manuel Thomas']
tt7356382,The Congo Murders,2018,"Biography,Crime,Drama",6.1,1917,Congo Murder - L'honneur d'un mercenaire,['Marius Holst']
tt7356382,The Congo Murders,2018,"Biography,Crime,Drama",6.1,1917,Meurtre au Congo,['Marius Holst']
tt7356432,My Father,2017,Drama,7.1,2072,,['Nihat Durak']
tt7357302,Avicii: True Stories,2017,"Biography,Documentary,Music",7.6,7062,AVICII - True Stories,['Levan Tsikurishvili']
tt7357906,Yanlis Anlama,2017,Comedy,3.3,1286,,['Ulas Cihan Simsek']
tt7358598,Let Me Fall,2018,"Biography,Crime,Drama",7.7,1069,,['Baldvin Zophoníasson']
tt7362036,Dying to Survive,2018,"Comedy,Drama",7.8,8250,,['Muye Wen']
tt7363076,Raid,2018,"Action,Crime,Drama",7.4,19629,,['Raj Kumar Gupta']
tt7363104,Khuda Haafiz,2020,"Action,Crime,Drama",7.1,21887,Khuda Haafiz,['Faruk Kabir']
tt7363336,Tea With the Dames,2018,Documentary,7.4,3102,,['Roger Michell']
tt7364522,Elsewhere,2019,"Comedy,Drama",5.9,1211,Elsewhere,['Hernán Jiménez']
tt7364566,Maria By Callas,2017,"Biography,Documentary,Music",7.2,2157,Maria by Callas,['Tom Volf']
tt7365604,Dog Days,2018,"Comedy,Drama,Romance",6.2,5657,Dog Days,['Ken Marino']
tt7367960,Checkered Ninja,2018,"Action,Adventure,Animation",7.1,6634,Mon ninja et moi,"['Thorbjørn Christoffersen', 'Anders Matthesen']"
tt7369550,Spy Intervention,2020,"Action,Adventure,Comedy",3.9,2055,,['Drew Mylrea']
tt7369722,The Sandman,2017,Horror,4.3,1894,,['Peter Sullivan']
tt7370952,Bennett's War,2019,Sport,6.1,1064,,['Alex Ranarivelo']
tt7372728,Women of Mafia,2018,"Action,Crime,Drama",4.8,1846,Kobiety mafii,['Patryk Vega']
tt7372916,Fork in the Road,2017,Drama,6.7,4369,,['Yavuz Turgul']
tt7374926,Proxima,2019,"Adventure,Drama,Sci-Fi",6.3,9308,Proxima,['Alice Winocour']
tt7374948,Always Be My Maybe,2019,"Comedy,Romance",6.7,63968,Always Be My Maybe,['Nahnatchka Khan']
tt7374952,El Chicano,2018,"Action,Crime,Drama",5.4,1653,El Chicano,['Ben Hernandez Bray']
tt7375304,Ouija House,2018,"Horror,Thriller",3.0,1428,Ouija House,['Ben Demaree']
tt7375466,Warriors of Future,2022,"Action,Adventure,Sci-Fi",5.6,7670,Warriors of future,['Yuen Fai Ng']
tt7376410,The Visit,1995,"Drama,Romance,War",8.0,1310,,['Mohamad Reza Honarmand']
tt7377132,Mothers' Instinct,2018,"Drama,Mystery,Thriller",6.5,2201,Duelles,['Olivier Masset-Depasse']
tt7382730,Luca,2019,"Drama,Mystery,Romance",6.9,2042,Luca,['Arun Bose']
tt7384848,Missing,2018,"Drama,Mystery,Thriller",5.8,2491,,['Mukul Abhyankar']
tt7385832,Evolution of Evil,2018,Thriller,2.8,1179,,['Kevin Forrest']
tt7387300,Oru Adaar Love,2019,"Comedy,Romance",4.6,3289,,['Omar Lulu']
tt7388562,"Paul, Apostle of Christ",2018,"Adventure,Biography,Drama",6.6,10227,"Paul, apôtre du Christ",['Andrew Hyatt']
tt7388678,New Heaven and New Earth,2017,Musical,7.7,1488,,['Anna']
tt7390588,Little Monsters,2019,"Comedy,Horror,Sci-Fi",6.3,20030,Little Monsters,['Abe Forsythe']
tt7390646,Black and Blue,2019,"Action,Thriller",6.4,27494,Black & Blue,['Deon Taylor']
tt7390646,Black and Blue,2019,"Action,Thriller",6.4,27494,Dirty cops,['Deon Taylor']
tt7391996,C/o Kancharapalem,2018,Drama,8.8,8362,,['Venkatesh Maha']
tt7392014,Falling for Figaro,2020,"Comedy,Romance",6.5,4496,,['Ben Lewin']
tt7392212,Rangasthalam,2018,"Action,Drama",8.2,28492,,['Sukumar']
tt7392244,Kaybedenler Kulübü Yolda,2018,Drama,5.6,3218,,['Mehmet Ada Öztekin']
tt7394636,Unforgiven,2018,Drama,6.7,1732,,['Sarik Andreasyan']
tt7394674,Blood Quantum,2019,"Drama,Horror",5.6,5630,Blood Quantum,['Jeff Barnaby']
tt7394816,Primal,2019,"Action,Thriller",4.9,11696,Primal,['Nick Powell']
tt7395114,The Devil All the Time,2020,"Crime,Drama,Thriller",7.1,157493,"Le Diable, tout le temps",['Antonio Campos']
tt7397098,Initiation,2020,"Crime,Drama,Horror",5.0,4314,Init!ation,['John Berardo']
tt7397098,Initiation,2020,"Crime,Drama,Horror",5.0,4314,Initiation,['John Berardo']
tt7398642,Sonja: The White Swan,2018,"Biography,Drama,History",5.9,1132,,['Anne Sewitsky']
tt7399138,Recep Ivedik 6,2019,Comedy,3.0,9435,Recep Ivedik 6,['Togan Gökbakar']
tt7399470,Qarib Qarib Single,2017,"Comedy,Romance",7.1,10092,,['Tanuja Chandra']
tt7400974,Turned Out,2018,"Crime,Drama,Mystery",5.8,3012,,['Ritu Singh Pande']
tt7400998,LX 2048,2020,"Drama,Sci-Fi,Thriller",4.9,2071,LX 2048,['Guy Moshe']
tt7401588,Instant Family,2018,"Comedy,Drama",7.3,124569,Apprentis parents,['Sean Anders']
tt7401840,Here After,2020,"Comedy,Fantasy,Romance",5.0,1322,,['Harry Greenberger']
tt7402108,Uncle,2018,Drama,6.0,1020,,['Gireesh Damodar']
tt7403614,The Big Trip,2019,"Adventure,Animation,Comedy",4.8,1517,Opération Panda,"['Vasiliy Rovenskiy', 'Natalya Nilova']"
tt7405458,A Man Called Otto,2022,"Comedy,Drama",7.5,179879,Le Pire voisin au monde,['Marc Forster']
tt7411112,The Clearing,2020,Horror,4.3,1140,,['David Matalon']
tt7412738,Nanu Ki Jaanu,2018,"Comedy,Drama,Horror",5.3,1824,,['Faraz Haider']
tt7413600,Martyrs Lane,2021,"Drama,Horror",5.5,2244,,['Ruth Platt']
tt7419468,Playing Hard,2018,Drama,6.4,1217,,['Kinga Debska']
tt7420342,Killerman,2019,"Action,Crime,Thriller",5.4,11286,Killerman,['Malik Bader']
tt7420532,The Exception,2019,"Drama,Thriller",5.9,1097,The Exception,['Jesper W. Nielsen']
tt7422790,Dua Et Kardesiz,2018,Comedy,2.5,1024,,['Hamza Yaman']
tt7422822,Greener Grass,2019,Comedy,6.4,5898,Greener Grass,"['Jocelyn DeBoer', 'Dawn Luebbe']"
tt7424200,Teen Titans GO! To the Movies,2018,"Action,Adventure,Animation",6.7,22275,Teen Titans Go! Le film,"['Aaron Horvath', 'Peter Rida Michail']"
tt7427356,The Last Laugh,2019,"Comedy,Drama",5.6,7033,Juste pour rire,['Greg Pritikin']
tt7427856,The Carmilla Movie,2017,"Comedy,Romance,Thriller",6.1,2743,,['Spencer Maybee']
tt7428820,Summer Night,2019,"Comedy,Drama",4.8,1143,Summer Night,['Joseph Cross']
tt7429708,Pig,2018,"Comedy,Crime,Drama",6.0,2345,Pig,['Mani Haghighi']
tt7430722,War,2019,"Action,Adventure,Thriller",6.5,34458,War,['Siddharth Anand']
tt7431594,Race 3,2018,"Action,Crime,Thriller",1.9,49039,Race 3,"[""Remo D'Souza""]"
tt7431894,Never Say Die,2017,"Comedy,Fantasy,Sport",6.2,1865,,"['Yang Song', 'Chiyu Zhang']"
tt7433762,Innocent,2017,Comedy,6.4,2011,,['Marc-André Lavoie']
tt7434324,Low Tide,2019,"Drama,Thriller",6.3,3706,,['Kevin McMullin']
tt7435316,The Glorias,2020,"Biography,Drama,History",6.0,3908,The Glorias,['Julie Taymor']
tt7436474,The Lord of the Seagull,2017,Drama,5.9,1308,,['Mehmet Ada Öztekin']
tt7436642,The Last Note,2017,"Drama,History,War",7.6,3406,La dernière note,['Pantelis Voulgaris']
tt7439064,The Rising Hawk,2019,"Action,Drama,History",5.8,4673,The Rising Hawk,"['John Wynn', 'Akhtem Seitablaev']"
tt7439220,Blind in Love,2017,"Drama,Thriller",5.1,1659,,['Onur Ünlü']
tt7439748,2nd Date Sex,2019,"Comedy,Romance",5.6,1315,,['Rachel Hirons']
tt7440124,The Harbinger,2022,"Drama,Fantasy,Horror",3.7,1714,The Harbinger,['Will Klipstine']
tt7440432,Quincy,2018,"Biography,Documentary",7.6,5394,,"['Alan Hicks', 'Rashida Jones']"
tt7441032,Like.Share.Follow.,2017,"Horror,Thriller",5.1,2538,Like.Share.Follow.,['Glenn Gers']
tt7442274,To Die For,2018,"Action,War",5.7,6617,Can Feda,['Çagatay Tosun']
tt7448180,The Debt Collector,2018,"Action,Comedy",5.9,9239,Le collecteur de dettes,['Jesse V. Johnson']
tt7448180,The Debt Collector,2018,"Action,Comedy",5.9,9239,The Debt Collector,['Jesse V. Johnson']
tt7451284,Batman Ninja,2018,"Action,Animation,Sci-Fi",5.6,22476,Batman Ninja,['Junpei Mizusaki']
tt7453044,Holly Slept Over,2020,Comedy,5.6,2409,,['Joshua Friedlander']
tt7453138,Her Name Was Christa,2020,"Horror,Romance,Thriller",4.5,1132,Her Name Was Christa,['James L. Edwards']
tt7453418,Nekrotronic,2018,"Action,Comedy,Drama",5.6,3956,Nekrotronic,['Kiah Roache-Turner']
tt7455076,Benjamin,2018,"Comedy,Drama,Romance",6.5,2577,Benjamin,['Simon Amstell']
tt7455754,The Game Changers,2018,"Documentary,Sport",7.8,22115,The Game Changers,['Louie Psihoyos']
tt7456310,Anna,2019,"Action,Thriller",6.6,99666,Anna,['Luc Besson']
tt7456312,The Last Thing He Wanted,2020,"Crime,Drama,Mystery",4.4,16971,Sa dernière volonté,['Dee Rees']
tt7456534,The New Romantic,2018,"Comedy,Drama,Romance",5.8,2447,,['Carly Stone']
tt7458762,The Wolf's Call,2019,"Action,Thriller",6.9,21821,Le Chant du loup,['Antonin Baudry']
tt7458920,Faster Fene,2017,"Action,Crime,Mystery",7.8,1084,,['Aditya Sarpotdar']
tt7459182,Wave of Crimes,2018,"Comedy,Crime,Thriller",5.3,1754,,['Gracia Querejeta']
tt7460806,The Festival,2018,"Comedy,Music,Romance",5.8,7873,,['Iain Morris']
tt7461200,The Oath,2018,"Comedy,Thriller",5.6,5033,,['Ike Barinholtz']
tt7461272,Call Jane,2022,"Drama,History",6.5,6639,Call Jane,['Phyllis Nagy']
tt7461372,The Dawn,2019,"Drama,Horror,Thriller",3.3,4962,The Dawn,['Brandon Slagle']
tt7461686,Daddio,2023,Drama,6.6,8359,Daddio,['Christy Hall']
tt7463730,Junglee,2019,"Action,Adventure,Thriller",5.5,2316,,['Chuck Russell']
tt7464158,Photocopy,2017,Drama,7.5,1558,,['Tamer Ashry']
tt7464188,In Fabric,2018,"Comedy,Drama,Fantasy",6.2,14523,In Fabric,['Peter Strickland']
tt7465992,Mahanati,2018,"Biography,Drama",8.4,15307,,['Nag Ashwin']
tt7466442,The Bob's Burgers Movie,2022,"Adventure,Animation,Comedy",7.0,22375,Bob's Burgers: Le Film,"['Loren Bouchard', 'Bernard Derriman']"
tt7466810,777 Charlie,2022,"Adventure,Comedy,Drama",8.7,41972,777 Charlie,['Kiranraj K']
tt7468056,The Outlaws,2017,"Action,Crime,Thriller",7.2,14184,The Outlaws,['Yunsung Kang']
tt7468616,The Boat,2018,"Mystery,Thriller",5.7,5115,The Boat,['Winston Azzopardi']
tt7469726,Shaadi Mein Zaroor Aana,2017,"Comedy,Drama,Romance",7.5,18033,,['Ratnaa Sinha']
tt7469828,Paradise Highway,2022,"Crime,Drama,Thriller",5.7,7150,Paradise Highway,['Anna Gutto']
tt7470414,Neerali,2018,"Action,Adventure,Drama",4.6,2395,,['Ajoy Varma']
tt7471004,Aval,2017,Horror,6.7,2765,,['Milind Rau']
tt7472352,Shirkers,2018,Documentary,7.3,5773,,['Sandi Tan']
tt7473716,The Gallows Act II,2019,"Horror,Mystery,Thriller",4.2,2511,The Gallows Act II,"['Travis Cluff', 'Chris Lofing']"
tt7475206,All You Need Is Crime,2019,"Comedy,Crime,Fantasy",5.8,1656,,['Massimiliano Bruno']
tt7475540,The Price of Everything,2018,Documentary,7.2,1375,,['Nathaniel Kahn']
tt7475578,Munich: The Edge of War,2021,"Biography,Drama,History",6.8,36878,L'Étau de Munich,['Christian Schwochow']
tt7476116,Sink or Swim,2018,"Comedy,Drama,Sport",6.9,12304,Le grand bain,['Gilles Lellouche']
tt7476116,Sink or Swim,2018,"Comedy,Drama,Sport",6.9,12304,Le Grand Bain,['Gilles Lellouche']
tt7476236,Minding the Gap,2018,"Documentary,Sport",8.0,10673,Minding the Gap,['Bing Liu']
tt7476438,14 Cameras,2018,"Crime,Horror,Thriller",4.7,3530,,"['Seth Fuller', 'Scott Hussion']"
tt7476524,The Drone,2019,"Comedy,Horror,Sci-Fi",4.0,2860,Drones,['Jordan Rubin']
tt7476810,Dead Pigs,2018,"Comedy,Drama,Family",6.8,1838,Dead Pigs,['Cathy Yan']
tt7476946,River's Edge,2018,"Crime,Drama",6.2,1124,River's Edge,['Isao Yukisada']
tt7477068,The Tobacconist,2018,"Drama,History,War",6.5,2087,The Tobacconist,['Nikolaus Leytner']
tt7477310,How About Adolf?,2018,Comedy,7.0,8076,,['Sönke Wortmann']
tt7478314,The Pay Day,2022,"Comedy,Crime,Thriller",6.4,1812,The Pay Day,['Sam Bradford']
